id,instancename,name,state,haenable,created,cpunumber,cpuspeed,memory,rootdeviceid,rootdeivcetype,serviceofferingid,serviceofferingname,domain,domainid,zoneid,zonename,account,hypervisor,macaddress,ipaddress,networkid,publicipid,publicip,hostname,hostid,displayname
b8b18b88-dff8-48e0-971a-544c5bce1620,i-18-1870-VM,EPT4WIN,Running,false,2013-10-10T15:36:17+0800,8,2600,16384,0,NetworkFilesystem,32dfae4e-c1fc-4e5b-a3ec-77ab6d36dcc4,8CPU-16G-is-netapp-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:55:c8:00:14,10.1.1.251,518612eb-1d03-4995-a872-362a9c7867bd,e3991a0f-659e-4624-93c6-e9f7bd57593a,172.17.0.57,xs202.gdcloud.com,0960fe15-b4a4-4847-b077-bcb925714a46,EPT4WIN,
cb6fee4d-95e1-45dc-a8be-767d11f826bf,i-15-1867-VM,zsltest,Running,false,2013-09-27T20:43:43+0800,4,2600,4096,0,NetworkFilesystem,f4bfa8ae-9c5f-4411-90e3-a5c6ca47ae6e,4CPU-4G-gdupc-nfs-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,8e19be3a-c953-4dec-aa74-857226de927c,生产系统资源域,,gdupc,XenServer,02:00:44:0e:00:58,10.1.1.232,e17dc6cf-fcd7-4ede-8582-2b97ad20dc6a,d8ba1671-2f2f-49c5-8ba0-59990f029483,192.168.31.171,xs53.gdcloud.com,ec5a157d-4b6c-4d30-93e8-06cc7a81642a,rdp-demo,
39a9ff09-19cb-4b05-9ad0-586f28bafc56,i-14-1866-VM,PIQ,Running,false,2013-09-25T14:39:25+0800,8,2600,16384,0,NetworkFilesystem,32dfae4e-c1fc-4e5b-a3ec-77ab6d36dcc4,8CPU-16G-is-netapp-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,erp,XenServer,02:00:5d:06:00:1a,10.1.1.172,87d2bd2a-bcf9-4cb9-8b88-75d1f944bf8c,92056278-77c0-4310-8b13-608423cdc084,172.17.0.63,xs202.gdcloud.com,0960fe15-b4a4-4847-b077-bcb925714a46,PIQ,
4db6e888-d07a-4ebd-9554-2f36d78446da,i-14-1865-VM,EPT,Running,false,2013-09-25T14:23:14+0800,8,2600,16384,0,NetworkFilesystem,32dfae4e-c1fc-4e5b-a3ec-77ab6d36dcc4,8CPU-16G-is-netapp-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,erp,XenServer,02:00:75:3c:00:19,10.1.1.127,87d2bd2a-bcf9-4cb9-8b88-75d1f944bf8c,c0d7e83e-0e68-4db3-9835-82800ab8aea6,172.17.0.62,xs202.gdcloud.com,0960fe15-b4a4-4847-b077-bcb925714a46,EPT,
2ae3be28-35dd-4928-a328-61ffc9c73b28,i-15-1864-VM,SJZX35,Running,false,2013-09-24T10:34:38+0800,2,2600,4096,0,NetworkFilesystem,d4ae76fd-f100-49de-b140-f5e7d3200a67,2CPU-4G-gdupc-nfs-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,8e19be3a-c953-4dec-aa74-857226de927c,生产系统资源域,,gdupc,XenServer,02:00:0f:09:00:57,10.1.1.209,e17dc6cf-fcd7-4ede-8582-2b97ad20dc6a,f3b870ce-9cba-4007-9b05-1f1799f66009,192.168.31.159,xs53.gdcloud.com,ec5a157d-4b6c-4d30-93e8-06cc7a81642a,SJZX35,
78205a3f-8513-4878-ad9c-4253590b88d6,i-15-1863-VM,SJZX28,Running,false,2013-09-24T10:30:29+0800,2,2600,4096,0,NetworkFilesystem,d4ae76fd-f100-49de-b140-f5e7d3200a67,2CPU-4G-gdupc-nfs-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,8e19be3a-c953-4dec-aa74-857226de927c,生产系统资源域,,gdupc,XenServer,02:00:7f:ee:00:56,10.1.1.57,e17dc6cf-fcd7-4ede-8582-2b97ad20dc6a,db520950-be5f-4ef2-b46f-77b44c37c63c,192.168.31.32,xs51.gdcloud.com,322b5ff5-0afb-4a15-9c5c-e3f0adba90e9,SJZX28,
bd6b4c86-d619-4213-95e9-59fab25f107f,i-14-1862-VM,ERP01,Running,false,2013-09-18T15:06:01+0800,4,2600,8192,0,NetworkFilesystem,024a7814-ffa5-4473-8e53-0d0f8d5098b0,4CPU-8G-is-nfs-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,erp,XenServer,02:00:3b:2e:00:18,10.1.1.65,87d2bd2a-bcf9-4cb9-8b88-75d1f944bf8c,b5c463de-be70-47ae-b424-4463cca2d856,172.17.0.37,xs202.gdcloud.com,0960fe15-b4a4-4847-b077-bcb925714a46,ERP01,
65f496d0-cc28-45c6-9f9e-3e57ac3b19f9,i-18-1861-VM,EPT,Running,false,2013-09-18T14:30:37+0800,8,2600,16384,0,NetworkFilesystem,b553e7ec-38a4-45ae-b5f0-c35f03cc4ae5,8CPU-16G-is-z3p1c2-na-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:4b:c7:00:12,10.1.1.100,518612eb-1d03-4995-a872-362a9c7867bd,4ed9306c-04fa-490d-ae11-8462493ff090,172.17.0.56,xs213.gdcloud.com,849645e1-a5df-41be-9107-554ac019de01,EPT,
d42a12f4-fee9-4c42-9b8e-a0088ba2a723,i-18-1860-VM,QAS,Running,false,2013-09-18T13:44:59+0800,8,2600,16384,0,NetworkFilesystem,b553e7ec-38a4-45ae-b5f0-c35f03cc4ae5,8CPU-16G-is-z3p1c2-na-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:65:e2:00:11,10.1.1.244,518612eb-1d03-4995-a872-362a9c7867bd,2a0db381-22bc-4658-9f35-37c82795f55f,172.17.0.55,xs213.gdcloud.com,849645e1-a5df-41be-9107-554ac019de01,QAS,
1b06afc3-6c71-4845-b0a8-5dbf2cbe5681,i-15-1854-VM,gdupc-ftp,Running,false,2013-09-06T15:04:30+0800,4,2600,4096,0,NetworkFilesystem,f4bfa8ae-9c5f-4411-90e3-a5c6ca47ae6e,4CPU-4G-gdupc-nfs-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,8e19be3a-c953-4dec-aa74-857226de927c,生产系统资源域,,gdupc,XenServer,02:00:52:f8:00:50,10.1.1.178,e17dc6cf-fcd7-4ede-8582-2b97ad20dc6a,71c0063e-2762-4e76-8fe3-1f1e5eae092a,192.168.31.40,xs53.gdcloud.com,ec5a157d-4b6c-4d30-93e8-06cc7a81642a,gdupc-ftp,
