-----SNMP query started-----
1: productType.0 pciBased(2)
2: productVersion.0 NetApp Release 8.1.1 7-Mode: Mon Jul 30 12:49:46 PDT 2012
3: productId.0 2014941127
4: productVendor.0 netapp(1)
5: productModel.0 FAS3240
6: productFirmwareVersion.0 5.1.1
7: productGuiUrl.0 https://:443/na_admin
8: productApiUrl.0 https://:443/servlets/netapp.servlets.admin.XMLrequest_filer
9: productSerialNum.0 850000223796
10: productPartnerSerialNum.0 unknown
11: productCPUArch.0 5
12: productTrapData.0 Trap variable currrently unused.
13: productMachineType.0 FAS3240
3086: raidCompletionPerCent.1 0
3087: raidCompletionPerCent.2 0
3088: raidCompletionPerCent.3 0
3089: raidCompletionPerCent.4 0
3090: raidCompletionPerCent.5 0
3091: raidCompletionPerCent.6 0
3092: raidCompletionPerCent.7 0
3093: raidCompletionPerCent.8 0
3094: raidCompletionPerCent.9 0
3095: raidCompletionPerCent.10 0
3096: raidCompletionPerCent.11 0
3097: raidCompletionPerCent.12 0
3098: raidCompletionPerCent.13 0
3099: raidCompletionPerCent.14 0
3100: raidCompletionPerCent.15 0
3101: raidCompletionPerCent.16 0
3102: raidCompletionPerCent.17 0
3103: raidCompletionPerCent.18 0
3104: raidCompletionPerCent.19 0
3105: raidCompletionPerCent.20 0
3106: raidCompletionPerCent.21 0
3107: raidCompletionPerCent.22 0
3108: raidCompletionPerCent.23 0
3109: raidCompletionPerCent.24 0
3110: raidCompletionPerCent.25 0
3111: raidCompletionPerCent.26 0
3112: raidCompletionPerCent.27 0
3113: raidCompletionPerCent.28 0
3114: raidCompletionPerCent.29 0
3115: raidCompletionPerCent.30 0
3116: raidCompletionPerCent.31 0
3117: raidCompletionPerCent.32 0
3118: raidCompletionPerCent.33 0
3119: raidCompletionPerCent.34 0
3120: raidCompletionPerCent.35 0
3121: raidCompletionPerCent.36 0
3122: raidCompletionPerCent.37 0
3123: raidCompletionPerCent.38 0
3124: raidCompletionPerCent.39 0
3125: raidCompletionPerCent.40 0
3126: raidCompletionPerCent.41 0
3127: raidCompletionPerCent.42 0
3128: raidCompletionPerCent.43 0
3129: raidCompletionPerCent.44 0
3130: raidCompletionPerCent.45 0
3131: raidCompletionPerCent.46 0
3132: raidCompletionPerCent.47 0
3133: raidCompletionPerCent.48 0
3134: raidCompletionPerCent.49 0
3135: raidCompletionPerCent.50 0
3136: raidCompletionPerCent.51 0
3137: raidCompletionPerCent.52 0
3138: raidCompletionPerCent.53 0
3139: raidCompletionPerCent.54 0
3140: raidCompletionPerCent.55 0
3141: raidCompletionPerCent.56 0
3142: raidCompletionPerCent.57 0
3143: raidCompletionPerCent.58 0
3144: raidCompletionPerCent.59 0
3145: raidCompletionPerCent.60 0
3146: raidCompletionPerCent.61 0
3147: raidCompletionPerCent.62 0
3148: raidCompletionPerCent.63 0
3149: raidCompletionPerCent.64 0
3150: raidCompletionPerCent.65 0
3151: raidCompletionPerCent.66 0
3152: raidCompletionPerCent.67 0
3153: raidCompletionPerCent.68 0
3154: raidVIndex.1.1.1 1
3155: raidVIndex.1.1.2 2
3156: raidVIndex.1.1.3 3
3157: raidVIndex.1.1.4 4
3158: raidVIndex.1.1.5 5
3159: raidVIndex.1.1.6 6
3160: raidVIndex.1.1.7 7
3161: raidVIndex.1.1.8 8
3162: raidVIndex.1.1.9 9
3163: raidVIndex.1.1.10 10
3164: raidVIndex.1.1.11 11
3165: raidVIndex.1.1.12 12
3166: raidVIndex.1.1.13 13
3167: raidVIndex.1.1.14 14
3168: raidVIndex.1.1.15 15
3169: raidVIndex.1.1.16 16
3170: raidVIndex.1.1.17 17
3171: raidVIndex.2.1.1 1
3172: raidVIndex.2.1.2 2
3173: raidVIndex.2.1.3 3
3174: raidVIndex.2.1.4 4
3175: raidVIndex.2.1.5 5
3176: raidVIndex.2.1.6 6
3177: raidVIndex.2.1.7 7
3178: raidVIndex.2.1.8 8
3179: raidVIndex.2.1.9 9
3180: raidVIndex.2.1.10 10
3181: raidVIndex.2.1.11 11
3182: raidVIndex.2.1.12 12
3183: raidVIndex.2.1.13 13
3184: raidVIndex.2.1.14 14
3185: raidVIndex.2.1.15 15
3186: raidVIndex.2.1.16 16
3187: raidVIndex.2.1.17 17
3188: raidVIndex.2.2.1 1
3189: raidVIndex.2.2.2 2
3190: raidVIndex.2.2.3 3
3191: raidVIndex.2.2.4 4
3192: raidVIndex.2.2.5 5
3193: raidVIndex.2.2.6 6
3194: raidVIndex.2.2.7 7
3195: raidVIndex.2.2.8 8
3196: raidVIndex.2.2.9 9
3197: raidVIndex.2.2.10 10
3198: raidVIndex.2.2.11 11
3199: raidVIndex.2.2.12 12
3200: raidVIndex.2.2.13 13
3201: raidVIndex.2.2.14 14
3202: raidVIndex.2.2.15 15
3203: raidVIndex.2.2.16 16
3204: raidVIndex.2.2.17 17
3205: raidVIndex.2.3.1 1
3206: raidVIndex.2.3.2 2
3207: raidVIndex.2.3.3 3
3208: raidVIndex.2.3.4 4
3209: raidVIndex.2.3.5 5
3210: raidVIndex.2.3.6 6
3211: raidVIndex.2.3.7 7
3212: raidVIndex.2.3.8 8
3213: raidVIndex.2.3.9 9
3214: raidVIndex.2.3.10 10
3215: raidVIndex.2.3.11 11
3216: raidVIndex.2.3.12 12
3217: raidVIndex.2.3.13 13
3218: raidVIndex.2.3.14 14
3219: raidVIndex.2.3.15 15
3220: raidVIndex.2.3.16 16
3221: raidVIndex.2.3.17 17
3222: raidVDiskName.1.1.1 data disk 2a.02.20
3223: raidVDiskName.1.1.2 data disk 2a.02.19
3224: raidVDiskName.1.1.3 parity disk 2a.02.14
3225: raidVDiskName.1.1.4 data disk 2b.03.20
3226: raidVDiskName.1.1.5 data disk 2b.03.16
3227: raidVDiskName.1.1.6 data disk 2a.02.16
3228: raidVDiskName.1.1.7 data disk 2b.03.18
3229: raidVDiskName.1.1.8 dparity disk 2b.03.13
3230: raidVDiskName.1.1.9 data disk 2b.03.15
3231: raidVDiskName.1.1.10 data disk 2a.02.17
3232: raidVDiskName.1.1.11 data disk 2b.03.19
3233: raidVDiskName.1.1.12 data disk 2b.03.14
3234: raidVDiskName.1.1.13 data disk 2a.02.21
3235: raidVDiskName.1.1.14 data disk 2a.02.18
3236: raidVDiskName.1.1.15 data disk 2a.02.15
3237: raidVDiskName.1.1.16 data disk 2b.03.17
3238: raidVDiskName.1.1.17 data disk 2b.03.21
3239: raidVDiskName.2.1.1 data disk 2a.02.7
3240: raidVDiskName.2.1.2 data disk 2b.03.6
3241: raidVDiskName.2.1.3 data disk 2b.03.8
3242: raidVDiskName.2.1.4 data disk 2a.02.12
3243: raidVDiskName.2.1.5 data disk 2a.02.8
3244: raidVDiskName.2.1.6 data disk 2b.03.10
3245: raidVDiskName.2.1.7 data disk 2b.03.9
3246: raidVDiskName.2.1.8 data disk 2b.03.7
3247: raidVDiskName.2.1.9 data disk 2b.03.11
3248: raidVDiskName.2.1.10 data disk 2a.02.13
3249: raidVDiskName.2.1.11 data disk 2a.02.9
3250: raidVDiskName.2.1.12 data disk 2a.02.6
3251: raidVDiskName.2.1.13 data disk 2b.03.12
3252: raidVDiskName.2.1.14 data disk 2a.02.11
3253: raidVDiskName.2.1.15 dparity disk 2a.02.5
3254: raidVDiskName.2.1.16 parity disk 2b.03.5
3255: raidVDiskName.2.1.17 data disk 2a.02.10
3256: raidVDiskName.2.2.1 data disk 2b.03.2
3257: raidVDiskName.2.2.2 data disk 2a.02.22
3258: raidVDiskName.2.2.3 data disk 2b.03.0
3259: raidVDiskName.2.2.4 data disk 2a.02.0
3260: raidVDiskName.2.2.5 data disk 2b.03.3
3261: raidVDiskName.2.2.6 data disk 2a.02.3
3262: raidVDiskName.2.2.7 data disk 2b.03.4
3263: raidVDiskName.2.2.8 data disk 2a.02.4
3264: raidVDiskName.2.2.9 dparity disk 0a.00.14
3265: raidVDiskName.2.2.10 data disk 0a.00.18
3266: raidVDiskName.2.2.11 data disk 0a.00.16
3267: raidVDiskName.2.2.12 data disk 0a.00.20
3268: raidVDiskName.2.2.13 data disk 2d.00.17
3269: raidVDiskName.2.2.14 data disk 2d.00.19
3270: raidVDiskName.2.2.15 parity disk 2d.00.15
3271: raidVDiskName.2.2.16 data disk 2d.00.23
3272: raidVDiskName.2.2.17 data disk 2d.00.21
3273: raidVDiskName.2.3.1 data disk 2b.03.1
3274: raidVDiskName.2.3.2 data disk 2a.02.1
3275: raidVDiskName.2.3.3 data disk 2a.02.2
3276: raidVDiskName.2.3.4 data disk 0a.00.12
3277: raidVDiskName.2.3.5 data disk 0a.00.10
3278: raidVDiskName.2.3.6 data disk 0a.00.2
3279: raidVDiskName.2.3.7 data disk 0a.00.6
3280: raidVDiskName.2.3.8 dparity disk 0a.00.0
3281: raidVDiskName.2.3.9 data disk 0a.00.8
3282: raidVDiskName.2.3.10 data disk 0a.00.4
3283: raidVDiskName.2.3.11 data disk 2d.00.3
3284: raidVDiskName.2.3.12 data disk 2d.00.13
3285: raidVDiskName.2.3.13 data disk 2d.00.9
3286: raidVDiskName.2.3.14 data disk 2d.00.11
3287: raidVDiskName.2.3.15 parity disk 2d.00.1
3288: raidVDiskName.2.3.16 data disk 2d.00.5
3289: raidVDiskName.2.3.17 data disk 2d.00.7
3290: raidVStatus.1.1.1 active(1)
3291: raidVStatus.1.1.2 active(1)
3292: raidVStatus.1.1.3 active(1)
3293: raidVStatus.1.1.4 active(1)
3294: raidVStatus.1.1.5 active(1)
3295: raidVStatus.1.1.6 active(1)
3296: raidVStatus.1.1.7 active(1)
3297: raidVStatus.1.1.8 active(1)
3298: raidVStatus.1.1.9 active(1)
3299: raidVStatus.1.1.10 active(1)
3300: raidVStatus.1.1.11 active(1)
3301: raidVStatus.1.1.12 active(1)
3302: raidVStatus.1.1.13 active(1)
3303: raidVStatus.1.1.14 active(1)
3304: raidVStatus.1.1.15 active(1)
3305: raidVStatus.1.1.16 active(1)
3306: raidVStatus.1.1.17 active(1)
3307: raidVStatus.2.1.1 active(1)
3308: raidVStatus.2.1.2 active(1)
3309: raidVStatus.2.1.3 active(1)
3310: raidVStatus.2.1.4 active(1)
3311: raidVStatus.2.1.5 active(1)
3312: raidVStatus.2.1.6 active(1)
3313: raidVStatus.2.1.7 active(1)
3314: raidVStatus.2.1.8 active(1)
3315: raidVStatus.2.1.9 active(1)
3316: raidVStatus.2.1.10 active(1)
3317: raidVStatus.2.1.11 active(1)
3318: raidVStatus.2.1.12 active(1)
3319: raidVStatus.2.1.13 active(1)
3320: raidVStatus.2.1.14 active(1)
3321: raidVStatus.2.1.15 active(1)
3322: raidVStatus.2.1.16 active(1)
3323: raidVStatus.2.1.17 active(1)
3324: raidVStatus.2.2.1 active(1)
3325: raidVStatus.2.2.2 active(1)
3326: raidVStatus.2.2.3 active(1)
3327: raidVStatus.2.2.4 active(1)
3328: raidVStatus.2.2.5 active(1)
3329: raidVStatus.2.2.6 active(1)
3330: raidVStatus.2.2.7 active(1)
3331: raidVStatus.2.2.8 active(1)
3332: raidVStatus.2.2.9 active(1)
3333: raidVStatus.2.2.10 active(1)
3334: raidVStatus.2.2.11 active(1)
3335: raidVStatus.2.2.12 active(1)
3336: raidVStatus.2.2.13 active(1)
3337: raidVStatus.2.2.14 active(1)
3338: raidVStatus.2.2.15 active(1)
3339: raidVStatus.2.2.16 active(1)
3340: raidVStatus.2.2.17 active(1)
3341: raidVStatus.2.3.1 active(1)
3342: raidVStatus.2.3.2 active(1)
3343: raidVStatus.2.3.3 active(1)
3344: raidVStatus.2.3.4 active(1)
3345: raidVStatus.2.3.5 active(1)
3346: raidVStatus.2.3.6 active(1)
3347: raidVStatus.2.3.7 active(1)
3348: raidVStatus.2.3.8 active(1)
3349: raidVStatus.2.3.9 active(1)
3350: raidVStatus.2.3.10 active(1)
3351: raidVStatus.2.3.11 active(1)
3352: raidVStatus.2.3.12 active(1)
3353: raidVStatus.2.3.13 active(1)
3354: raidVStatus.2.3.14 active(1)
3355: raidVStatus.2.3.15 active(1)
3356: raidVStatus.2.3.16 active(1)
3357: raidVStatus.2.3.17 active(1)
3358: raidVDiskId.1.1.1 5767169
3359: raidVDiskId.1.1.2 5505025
3360: raidVDiskId.1.1.3 5242881
3361: raidVDiskId.1.1.4 5177345
3362: raidVDiskId.1.1.5 4915201
3363: raidVDiskId.1.1.6 4849665
3364: raidVDiskId.1.1.7 4784129
3365: raidVDiskId.1.1.8 4587521
3366: raidVDiskId.1.1.9 4456449
3367: raidVDiskId.1.1.10 4259841
3368: raidVDiskId.1.1.11 4194305
3369: raidVDiskId.1.1.12 4128769
3370: raidVDiskId.1.1.13 4063233
3371: raidVDiskId.1.1.14 3866625
3372: raidVDiskId.1.1.15 3801089
3373: raidVDiskId.1.1.16 3735553
3374: raidVDiskId.1.1.17 3211265
3375: raidVDiskId.2.1.1 6225921
3376: raidVDiskId.2.1.2 6160385
3377: raidVDiskId.2.1.3 5898241
3378: raidVDiskId.2.1.4 5832705
3379: raidVDiskId.2.1.5 5701633
3380: raidVDiskId.2.1.6 5636097
3381: raidVDiskId.2.1.7 5439489
3382: raidVDiskId.2.1.8 5373953
3383: raidVDiskId.2.1.9 5046273
3384: raidVDiskId.2.1.10 4980737
3385: raidVDiskId.2.1.11 4718593
3386: raidVDiskId.2.1.12 4390913
3387: raidVDiskId.2.1.13 3932161
3388: raidVDiskId.2.1.14 3604481
3389: raidVDiskId.2.1.15 3473409
3390: raidVDiskId.2.1.16 3342337
3391: raidVDiskId.2.1.17 3276801
3392: raidVDiskId.2.2.1 6094849
3393: raidVDiskId.2.2.2 6029313
3394: raidVDiskId.2.2.3 5570561
3395: raidVDiskId.2.2.4 5111809
3396: raidVDiskId.2.2.5 4653057
3397: raidVDiskId.2.2.6 4325377
3398: raidVDiskId.2.2.7 3670017
3399: raidVDiskId.2.2.8 3407873
3400: raidVDiskId.2.2.9 3014657
3401: raidVDiskId.2.2.10 2949121
3402: raidVDiskId.2.2.11 2555905
3403: raidVDiskId.2.2.12 2490369
3404: raidVDiskId.2.2.13 2293761
3405: raidVDiskId.2.2.14 2162689
3406: raidVDiskId.2.2.15 2031617
3407: raidVDiskId.2.2.16 1835009
3408: raidVDiskId.2.2.17 1769473
3409: raidVDiskId.2.3.1 3997697
3410: raidVDiskId.2.3.2 3538945
3411: raidVDiskId.2.3.3 3145729
3412: raidVDiskId.2.3.4 3080193
3413: raidVDiskId.2.3.5 2883585
3414: raidVDiskId.2.3.6 2818049
3415: raidVDiskId.2.3.7 2752513
3416: raidVDiskId.2.3.8 2621441
3417: raidVDiskId.2.3.9 2424833
3418: raidVDiskId.2.3.10 2359297
3419: raidVDiskId.2.3.11 2228225
3420: raidVDiskId.2.3.12 2097153
3421: raidVDiskId.2.3.13 1966081
3422: raidVDiskId.2.3.14 1900545
3423: raidVDiskId.2.3.15 1703937
3424: raidVDiskId.2.3.16 1638401
3425: raidVDiskId.2.3.17 1572865
3426: raidVScsiAdapter.1.1.1 2a
3427: raidVScsiAdapter.1.1.2 2a
3428: raidVScsiAdapter.1.1.3 2a
3429: raidVScsiAdapter.1.1.4 2b
3430: raidVScsiAdapter.1.1.5 2b
3431: raidVScsiAdapter.1.1.6 2a
3432: raidVScsiAdapter.1.1.7 2b
3433: raidVScsiAdapter.1.1.8 2b
3434: raidVScsiAdapter.1.1.9 2b
3435: raidVScsiAdapter.1.1.10 2a
3436: raidVScsiAdapter.1.1.11 2b
3437: raidVScsiAdapter.1.1.12 2b
3438: raidVScsiAdapter.1.1.13 2a
3439: raidVScsiAdapter.1.1.14 2a
3440: raidVScsiAdapter.1.1.15 2a
3441: raidVScsiAdapter.1.1.16 2b
3442: raidVScsiAdapter.1.1.17 2b
3443: raidVScsiAdapter.2.1.1 2a
3444: raidVScsiAdapter.2.1.2 2b
3445: raidVScsiAdapter.2.1.3 2b
3446: raidVScsiAdapter.2.1.4 2a
3447: raidVScsiAdapter.2.1.5 2a
3448: raidVScsiAdapter.2.1.6 2b
3449: raidVScsiAdapter.2.1.7 2b
3450: raidVScsiAdapter.2.1.8 2b
3451: raidVScsiAdapter.2.1.9 2b
3452: raidVScsiAdapter.2.1.10 2a
3453: raidVScsiAdapter.2.1.11 2a
3454: raidVScsiAdapter.2.1.12 2a
3455: raidVScsiAdapter.2.1.13 2b
3456: raidVScsiAdapter.2.1.14 2a
3457: raidVScsiAdapter.2.1.15 2a
3458: raidVScsiAdapter.2.1.16 2b
3459: raidVScsiAdapter.2.1.17 2a
3460: raidVScsiAdapter.2.2.1 2b
3461: raidVScsiAdapter.2.2.2 2a
3462: raidVScsiAdapter.2.2.3 2b
3463: raidVScsiAdapter.2.2.4 2a
3464: raidVScsiAdapter.2.2.5 2b
3465: raidVScsiAdapter.2.2.6 2a
3466: raidVScsiAdapter.2.2.7 2b
3467: raidVScsiAdapter.2.2.8 2a
3468: raidVScsiAdapter.2.2.9 0a
3469: raidVScsiAdapter.2.2.10 0a
3470: raidVScsiAdapter.2.2.11 0a
3471: raidVScsiAdapter.2.2.12 0a
3472: raidVScsiAdapter.2.2.13 2d
3473: raidVScsiAdapter.2.2.14 2d
3474: raidVScsiAdapter.2.2.15 2d
3475: raidVScsiAdapter.2.2.16 2d
3476: raidVScsiAdapter.2.2.17 2d
3477: raidVScsiAdapter.2.3.1 2b
3478: raidVScsiAdapter.2.3.2 2a
3479: raidVScsiAdapter.2.3.3 2a
3480: raidVScsiAdapter.2.3.4 0a
3481: raidVScsiAdapter.2.3.5 0a
3482: raidVScsiAdapter.2.3.6 0a
3483: raidVScsiAdapter.2.3.7 0a
3484: raidVScsiAdapter.2.3.8 0a
3485: raidVScsiAdapter.2.3.9 0a
3486: raidVScsiAdapter.2.3.10 0a
3487: raidVScsiAdapter.2.3.11 2d
3488: raidVScsiAdapter.2.3.12 2d
3489: raidVScsiAdapter.2.3.13 2d
3490: raidVScsiAdapter.2.3.14 2d
3491: raidVScsiAdapter.2.3.15 2d
3492: raidVScsiAdapter.2.3.16 2d
3493: raidVScsiAdapter.2.3.17 2d
3494: raidVScsiId.1.1.1 540
3495: raidVScsiId.1.1.2 539
3496: raidVScsiId.1.1.3 534
3497: raidVScsiId.1.1.4 796
3498: raidVScsiId.1.1.5 792
3499: raidVScsiId.1.1.6 536
3500: raidVScsiId.1.1.7 794
3501: raidVScsiId.1.1.8 789
3502: raidVScsiId.1.1.9 791
3503: raidVScsiId.1.1.10 537
3504: raidVScsiId.1.1.11 795
3505: raidVScsiId.1.1.12 790
3506: raidVScsiId.1.1.13 541
3507: raidVScsiId.1.1.14 538
3508: raidVScsiId.1.1.15 535
3509: raidVScsiId.1.1.16 793
3510: raidVScsiId.1.1.17 797
3511: raidVScsiId.2.1.1 527
3512: raidVScsiId.2.1.2 782
3513: raidVScsiId.2.1.3 784
3514: raidVScsiId.2.1.4 532
3515: raidVScsiId.2.1.5 528
3516: raidVScsiId.2.1.6 786
3517: raidVScsiId.2.1.7 785
3518: raidVScsiId.2.1.8 783
3519: raidVScsiId.2.1.9 787
3520: raidVScsiId.2.1.10 533
3521: raidVScsiId.2.1.11 529
3522: raidVScsiId.2.1.12 526
3523: raidVScsiId.2.1.13 788
3524: raidVScsiId.2.1.14 531
3525: raidVScsiId.2.1.15 525
3526: raidVScsiId.2.1.16 781
3527: raidVScsiId.2.1.17 530
3528: raidVScsiId.2.2.1 778
3529: raidVScsiId.2.2.2 542
3530: raidVScsiId.2.2.3 776
3531: raidVScsiId.2.2.4 520
3532: raidVScsiId.2.2.5 779
3533: raidVScsiId.2.2.6 523
3534: raidVScsiId.2.2.7 780
3535: raidVScsiId.2.2.8 524
3536: raidVScsiId.2.2.9 22
3537: raidVScsiId.2.2.10 26
3538: raidVScsiId.2.2.11 24
3539: raidVScsiId.2.2.12 28
3540: raidVScsiId.2.2.13 25
3541: raidVScsiId.2.2.14 27
3542: raidVScsiId.2.2.15 23
3543: raidVScsiId.2.2.16 31
3544: raidVScsiId.2.2.17 29
3545: raidVScsiId.2.3.1 777
3546: raidVScsiId.2.3.2 521
3547: raidVScsiId.2.3.3 522
3548: raidVScsiId.2.3.4 20
3549: raidVScsiId.2.3.5 18
3550: raidVScsiId.2.3.6 10
3551: raidVScsiId.2.3.7 14
3552: raidVScsiId.2.3.8 8
3553: raidVScsiId.2.3.9 16
3554: raidVScsiId.2.3.10 12
3555: raidVScsiId.2.3.11 11
3556: raidVScsiId.2.3.12 21
3557: raidVScsiId.2.3.13 17
3558: raidVScsiId.2.3.14 19
3559: raidVScsiId.2.3.15 9
3560: raidVScsiId.2.3.16 13
3561: raidVScsiId.2.3.17 15
3562: raidVUsedMb.1.1.1 1695466
3563: raidVUsedMb.1.1.2 1695466
3564: raidVUsedMb.1.1.3 1695466
3565: raidVUsedMb.1.1.4 1695466
3566: raidVUsedMb.1.1.5 1695466
3567: raidVUsedMb.1.1.6 1695466
3568: raidVUsedMb.1.1.7 1695466
3569: raidVUsedMb.1.1.8 1695466
3570: raidVUsedMb.1.1.9 1695466
3571: raidVUsedMb.1.1.10 1695466
3572: raidVUsedMb.1.1.11 1695466
3573: raidVUsedMb.1.1.12 1695466
3574: raidVUsedMb.1.1.13 1695466
3575: raidVUsedMb.1.1.14 1695466
3576: raidVUsedMb.1.1.15 1695466
3577: raidVUsedMb.1.1.16 1695466
3578: raidVUsedMb.1.1.17 1695466
3579: raidVUsedMb.2.1.1 1695466
3580: raidVUsedMb.2.1.2 1695466
3581: raidVUsedMb.2.1.3 1695466
3582: raidVUsedMb.2.1.4 1695466
3583: raidVUsedMb.2.1.5 1695466
3584: raidVUsedMb.2.1.6 1695466
3585: raidVUsedMb.2.1.7 1695466
3586: raidVUsedMb.2.1.8 1695466
3587: raidVUsedMb.2.1.9 1695466
3588: raidVUsedMb.2.1.10 1695466
3589: raidVUsedMb.2.1.11 1695466
3590: raidVUsedMb.2.1.12 1695466
3591: raidVUsedMb.2.1.13 1695466
3592: raidVUsedMb.2.1.14 1695466
3593: raidVUsedMb.2.1.15 1695466
3594: raidVUsedMb.2.1.16 1695466
3595: raidVUsedMb.2.1.17 1695466
3596: raidVUsedMb.2.2.1 1695466
3597: raidVUsedMb.2.2.2 1695466
3598: raidVUsedMb.2.2.3 1695466
3599: raidVUsedMb.2.2.4 1695466
3600: raidVUsedMb.2.2.5 1695466
3601: raidVUsedMb.2.2.6 1695466
3602: raidVUsedMb.2.2.7 1695466
3603: raidVUsedMb.2.2.8 1695466
3604: raidVUsedMb.2.2.9 1695466
3605: raidVUsedMb.2.2.10 1695466
3606: raidVUsedMb.2.2.11 1695466
3607: raidVUsedMb.2.2.12 1695466
3608: raidVUsedMb.2.2.13 1695466
3609: raidVUsedMb.2.2.14 1695466
3610: raidVUsedMb.2.2.15 1695466
3611: raidVUsedMb.2.2.16 1695466
3612: raidVUsedMb.2.2.17 1695466
3613: raidVUsedMb.2.3.1 1695466
3614: raidVUsedMb.2.3.2 1695466
3615: raidVUsedMb.2.3.3 1695466
3616: raidVUsedMb.2.3.4 1695466
3617: raidVUsedMb.2.3.5 1695466
3618: raidVUsedMb.2.3.6 1695466
3619: raidVUsedMb.2.3.7 1695466
3620: raidVUsedMb.2.3.8 1695466
3621: raidVUsedMb.2.3.9 1695466
3622: raidVUsedMb.2.3.10 1695466
3623: raidVUsedMb.2.3.11 1695466
3624: raidVUsedMb.2.3.12 1695466
3625: raidVUsedMb.2.3.13 1695466
3626: raidVUsedMb.2.3.14 1695466
3627: raidVUsedMb.2.3.15 1695466
3628: raidVUsedMb.2.3.16 1695466
3629: raidVUsedMb.2.3.17 1695466
3630: raidVUsedBlocks.1.1.1 -822651392
3631: raidVUsedBlocks.1.1.2 -822651392
3632: raidVUsedBlocks.1.1.3 -822651392
3633: raidVUsedBlocks.1.1.4 -822651392
3634: raidVUsedBlocks.1.1.5 -822651392
3635: raidVUsedBlocks.1.1.6 -822651392
3636: raidVUsedBlocks.1.1.7 -822651392
3637: raidVUsedBlocks.1.1.8 -822651392
3638: raidVUsedBlocks.1.1.9 -822651392
3639: raidVUsedBlocks.1.1.10 -822651392
3640: raidVUsedBlocks.1.1.11 -822651392
3641: raidVUsedBlocks.1.1.12 -822651392
3642: raidVUsedBlocks.1.1.13 -822651392
3643: raidVUsedBlocks.1.1.14 -822651392
3644: raidVUsedBlocks.1.1.15 -822651392
3645: raidVUsedBlocks.1.1.16 -822651392
3646: raidVUsedBlocks.1.1.17 -822651392
3647: raidVUsedBlocks.2.1.1 -822651392
3648: raidVUsedBlocks.2.1.2 -822651392
3649: raidVUsedBlocks.2.1.3 -822651392
3650: raidVUsedBlocks.2.1.4 -822651392
3651: raidVUsedBlocks.2.1.5 -822651392
3652: raidVUsedBlocks.2.1.6 -822651392
3653: raidVUsedBlocks.2.1.7 -822651392
3654: raidVUsedBlocks.2.1.8 -822651392
3655: raidVUsedBlocks.2.1.9 -822651392
3656: raidVUsedBlocks.2.1.10 -822651392
3657: raidVUsedBlocks.2.1.11 -822651392
3658: raidVUsedBlocks.2.1.12 -822651392
3659: raidVUsedBlocks.2.1.13 -822651392
3660: raidVUsedBlocks.2.1.14 -822651392
3661: raidVUsedBlocks.2.1.15 -822651392
3662: raidVUsedBlocks.2.1.16 -822651392
3663: raidVUsedBlocks.2.1.17 -822651392
3664: raidVUsedBlocks.2.2.1 -822651392
3665: raidVUsedBlocks.2.2.2 -822651392
3666: raidVUsedBlocks.2.2.3 -822651392
3667: raidVUsedBlocks.2.2.4 -822651392
3668: raidVUsedBlocks.2.2.5 -822651392
3669: raidVUsedBlocks.2.2.6 -822651392
3670: raidVUsedBlocks.2.2.7 -822651392
3671: raidVUsedBlocks.2.2.8 -822651392
3672: raidVUsedBlocks.2.2.9 -822651392
3673: raidVUsedBlocks.2.2.10 -822651392
3674: raidVUsedBlocks.2.2.11 -822651392
3675: raidVUsedBlocks.2.2.12 -822651392
3676: raidVUsedBlocks.2.2.13 -822651392
3677: raidVUsedBlocks.2.2.14 -822651392
3678: raidVUsedBlocks.2.2.15 -822651392
3679: raidVUsedBlocks.2.2.16 -822651392
3680: raidVUsedBlocks.2.2.17 -822651392
3681: raidVUsedBlocks.2.3.1 -822651392
3682: raidVUsedBlocks.2.3.2 -822651392
3683: raidVUsedBlocks.2.3.3 -822651392
3684: raidVUsedBlocks.2.3.4 -822651392
3685: raidVUsedBlocks.2.3.5 -822651392
3686: raidVUsedBlocks.2.3.6 -822651392
3687: raidVUsedBlocks.2.3.7 -822651392
3688: raidVUsedBlocks.2.3.8 -822651392
3689: raidVUsedBlocks.2.3.9 -822651392
3690: raidVUsedBlocks.2.3.10 -822651392
3691: raidVUsedBlocks.2.3.11 -822651392
3692: raidVUsedBlocks.2.3.12 -822651392
3693: raidVUsedBlocks.2.3.13 -822651392
3694: raidVUsedBlocks.2.3.14 -822651392
3695: raidVUsedBlocks.2.3.15 -822651392
3696: raidVUsedBlocks.2.3.16 -822651392
3697: raidVUsedBlocks.2.3.17 -822651392
3698: raidVTotalMb.1.1.1 1695759
3699: raidVTotalMb.1.1.2 1695759
3700: raidVTotalMb.1.1.3 1695759
3701: raidVTotalMb.1.1.4 1695759
3702: raidVTotalMb.1.1.5 1695759
3703: raidVTotalMb.1.1.6 1695759
3704: raidVTotalMb.1.1.7 1695759
3705: raidVTotalMb.1.1.8 1695759
3706: raidVTotalMb.1.1.9 1695759
3707: raidVTotalMb.1.1.10 1695759
3708: raidVTotalMb.1.1.11 1695759
3709: raidVTotalMb.1.1.12 1695759
3710: raidVTotalMb.1.1.13 1695759
3711: raidVTotalMb.1.1.14 1695759
3712: raidVTotalMb.1.1.15 1695759
3713: raidVTotalMb.1.1.16 1695759
3714: raidVTotalMb.1.1.17 1695759
3715: raidVTotalMb.2.1.1 1695759
3716: raidVTotalMb.2.1.2 1695759
3717: raidVTotalMb.2.1.3 1695759
